Longitude,Latitude,Decimal year,Month,Day,Magnitude,Depth,Hour,Minute,Second,Seismic Moment,Seismic Energy,Year
96.03,4.08,1989.9623655913977,12,17,4.4,76.0,7,25,0.0,3981071705534985.5,63697147288.55978,1989
69.35,35.63,1989.9623655913977,12,17,5.2,101.0,21,44,0.0,6.309573444801891e+16,1009531751168.3027,1989
94.0,6.91,1989.9623655913977,12,17,5.2,33.0,22,30,0.0,6.309573444801891e+16,1009531751168.3027,1989
69.9,36.11,1989.970430107527,12,20,5.0,142.0,22,17,0.0,3.162277660168379e+16,505964425626.94073,1989
96.4,3.25,1989.97311827957,12,21,5.8,21.0,8,8,0.0,5.011872336272756e+17,8018995738036.411,1989
96.24,3.1,1989.97311827957,12,21,5.5,21.0,16,40,0.0,1.778279410038923e+17,2845247056062.277,1989
94.69,28.89,1989.975806451613,12,22,5.1,33.0,12,24,0.0,4.466835921509617e+16,714693747441.5388,1989
70.82,36.52,1989.975806451613,12,22,5.1,183.0,13,57,0.0,4.466835921509617e+16,714693747441.5388,1989
99.7,31.61,1989.983870967742,12,25,4.4,33.0,13,24,0.0,3981071705534985.5,63697147288.55978,1989
70.78,37.18,1989.986559139785,12,26,4.9,33.0,9,42,0.0,2.2387211385683468e+16,358195382170.93555,1989
93.04,11.17,1989.989247311828,12,27,4.4,94.0,16,27,0.0,3981071705534985.5,63697147288.55978,1989
67.26,28.79,1989.994623655914,12,29,5.0,15.0,4,20,0.0,3.162277660168379e+16,505964425626.94073,1989
60.53,31.41,1989.994623655914,12,29,5.0,33.0,11,9,0.0,3.162277660168379e+16,505964425626.94073,1989
94.52,24.64,1989.994623655914,12,29,4.8,95.0,15,51,0.0,1.5848931924611238e+16,253582910793.77985,1989
94.38,24.21,1989.994623655914,12,29,4.7,88.0,21,26,0.0,1.122018454301956e+16,179522952688.313,1989
71.13,36.09,1990.0,12,31,4.9,155.0,8,17,0.0,2.2387211385683468e+16,358195382170.93555,1990
94.24,22.61,1990.0,12,31,4.8,52.0,12,44,0.0,1.5848931924611238e+16,253582910793.77985,1990
97.41,3.34,1990.0,12,31,5.1,79.0,23,13,0.0,4.466835921509617e+16,714693747441.5388,1990
82.5623,36.4745,1990.010752688172,1,4,4.3,7.0,4,9,0.0,2818382931264460.5,45094126900.23138,1990
52.1017,29.4143,1990.013440860215,1,5,4.2,19.1,1,51,0.0,1995262314968874.8,31924197039.502003,1990
75.6802,37.5136,1990.013440860215,1,5,3.8,210.0,5,45,0.0,501187233627273.5,8018995738.036377,1990
71.2271,36.2659,1990.013440860215,1,5,4.5,103.4,11,35,0.0,5623413251903491.0,89974612030.45587,1990
57.8039,12.4189,1990.013440860215,1,5,4.4,10.0,11,59,0.0,3981071705534985.5,63697147288.55978,1990
52.0915,27.9071,1990.016129032258,1,6,4.0,57.8,6,1,0.0,1000000000000000.0,16000000000.000002,1990
69.9315,-1.1436,1990.018817204301,1,7,4.9,10.0,1,41,0.0,2.2387211385683468e+16,358195382170.93555,1990
98.8149,20.1331,1990.018817204301,1,7,4.2,47.4,23,35,0.0,1995262314968874.8,31924197039.502003,1990
72.068,37.656,1990.021505376344,1,8,4.8,115.9,0,48,0.0,1.5848931924611238e+16,253582910793.77985,1990
88.1085,28.1543,1990.024193548387,1,9,4.3,35.5,2,29,0.0,2818382931264460.5,45094126900.23138,1990
95.0501,11.6006,1990.024193548387,1,9,5.6,33.0,15,35,0.0,2.511886431509572e+17,4019018290415.3154,1990
95.26,24.74,1990.024193548387,1,9,6.1,120.8,18,51,0.0,1.4125375446227497e+18,22600600713964.0,1990
94.5102,22.4713,1990.02688172043,1,10,4.8,117.9,6,11,0.0,1.5848931924611238e+16,253582910793.77985,1990
94.6278,24.4573,1990.02688172043,1,10,5.3,86.9,6,37,0.0,8.912509381337514e+16,1426001501014.0024,1990
70.9237,36.6032,1990.02688172043,1,10,3.8,198.0,8,49,0.0,501187233627273.5,8018995738.036377,1990
95.1237,11.7062,1990.02688172043,1,10,5.6,35.9,11,53,0.0,2.511886431509572e+17,4019018290415.3154,1990
86.6666,26.5157,1990.02688172043,1,10,4.4,66.4,23,1,0.0,3981071705534985.5,63697147288.55978,1990
95.3792,25.0012,1990.029569892473,1,11,4.7,145.4,11,14,0.0,1.122018454301956e+16,179522952688.313,1990
80.7355,35.7485,1990.029569892473,1,11,4.8,10.0,21,14,0.0,1.5848931924611238e+16,253582910793.77985,1990
94.116,7.9447,1990.034946236559,1,13,4.3,79.2,19,11,0.0,2818382931264460.5,45094126900.23138,1990
91.97,37.8,1990.037634408602,1,14,6.2,12.0,3,3,0.0,1.9952623149688666e+18,31924197039501.87,1990
93.9611,4.3259,1990.048387096774,1,18,4.1,33.0,14,13,0.0,1412537544622749.8,22600600713.964,1990
95.6857,24.6691,1990.0510752688167,1,19,4.3,33.0,17,40,0.0,2818382931264460.5,45094126900.23138,1990
52.999,35.8917,1990.05376344086,1,20,5.8,25.0,1,27,0.0,5.011872336272756e+17,8018995738036.411,1990
53.2911,35.9868,1990.05376344086,1,20,4.6,41.6,2,15,0.0,7943282347242789.0,127092517555.88464,1990
70.5058,34.3793,1990.0564516129032,1,21,3.8,33.0,16,52,0.0,501187233627273.5,8018995738.036377,1990
57.421,34.6861,1990.0564516129032,1,21,4.4,33.0,21,26,0.0,3981071705534985.5,63697147288.55978,1990
70.0715,33.969,1990.0564516129032,1,21,4.8,33.0,22,10,0.0,1.5848931924611238e+16,253582910793.77985,1990
71.1447,36.1213,1990.0591397849464,1,22,4.1,180.6,13,18,0.0,1412537544622749.8,22600600713.964,1990
96.1281,3.9188,1990.0591397849464,1,22,5.9,53.3,17,26,0.0,7.079457843841403e+17,11327132550146.246,1990
96.1,3.88,1990.0591397849464,1,22,6.0,45.7,17,26,0.0,1e+18,16000000000000.002,1990
92.4227,11.5405,1990.0591397849464,1,22,4.7,37.2,18,49,0.0,1.122018454301956e+16,179522952688.313,1990
96.5202,25.1426,1990.0618279569887,1,23,4.7,34.7,15,40,0.0,1.122018454301956e+16,179522952688.313,1990
99.9541,20.6555,1990.064516129032,1,24,4.6,9.1,17,55,0.0,7943282347242789.0,127092517555.88464,1990
70.813,36.8345,1990.0672043010752,1,25,3.9,162.6,5,38,0.0,707945784384140.2,11327132550.146246,1990
54.3557,27.395,1990.0672043010752,1,25,3.9,10.0,8,28,0.0,707945784384140.2,11327132550.146246,1990
57.06,29.06,1990.0672043010752,1,25,4.3,33.0,8,28,0.0,2818382931264460.5,45094126900.23138,1990
70.9248,36.4454,1990.0698924731184,1,26,4.1,157.5,2,38,0.0,1412537544622749.8,22600600713.964,1990
76.697,37.6151,1990.0725806451608,1,27,4.3,33.0,16,24,0.0,2818382931264460.5,45094126900.23138,1990
94.8191,6.1946,1990.0779569892472,1,29,5.0,132.5,20,34,0.0,3.162277660168379e+16,505964425626.94073,1990
85.5742,28.6808,1990.0806451612905,1,30,4.4,44.0,15,6,0.0,3981071705534985.5,63697147288.55978,1990
68.0126,29.7199,1990.0833333333333,1,31,4.6,12.0,13,9,0.0,7943282347242789.0,127092517555.88464,1990
70.6696,36.3209,1990.0863095238096,2,1,4.3,142.4,0,11,0.0,2818382931264460.5,45094126900.23138,1990
95.9459,2.8743,1990.0892857142856,2,2,4.3,33.0,3,41,0.0,2818382931264460.5,45094126900.23138,1990
86.8212,34.6478,1990.0892857142856,2,2,3.9,57.3,11,54,0.0,707945784384140.2,11327132550.146246,1990
98.2326,3.0,1990.095238095238,2,4,4.2,120.3,6,23,0.0,1995262314968874.8,31924197039.502003,1990
57.6847,28.2021,1990.095238095238,2,4,4.5,56.3,20,34,0.0,5623413251903491.0,89974612030.45587,1990
92.4078,24.8536,1990.0982142857144,2,5,4.3,33.0,2,6,0.0,2818382931264460.5,45094126900.23138,1990
71.27,37.08,1990.0982142857144,2,5,6.1,92.4,5,16,0.0,1.4125375446227497e+18,22600600713964.0,1990
98.3365,32.082,1990.0982142857144,2,5,4.3,10.0,9,20,0.0,2818382931264460.5,45094126900.23138,1990
70.4532,36.491,1990.0982142857144,2,5,4.5,204.5,9,28,0.0,5623413251903491.0,89974612030.45587,1990
71.8257,37.106,1990.0982142857144,2,5,4.0,143.7,19,36,0.0,1000000000000000.0,16000000000.000002,1990
73.4234,36.7361,1990.0982142857144,2,5,3.9,69.4,23,49,0.0,707945784384140.2,11327132550.146246,1990
71.2659,36.3306,1990.1011904761904,2,6,4.8,124.4,11,6,0.0,1.5848931924611238e+16,253582910793.77985,1990
84.772,37.1437,1990.1011904761904,2,6,4.6,10.0,17,0,0.0,7943282347242789.0,127092517555.88464,1990
76.3729,34.3211,1990.1041666666667,2,7,4.5,48.8,22,0,0.0,5623413251903491.0,89974612030.45587,1990
71.6844,37.0843,1990.1041666666667,2,7,3.9,33.0,22,29,0.0,707945784384140.2,11327132550.146246,1990
99.1542,20.3618,1990.107142857143,2,8,4.2,10.0,13,18,0.0,1995262314968874.8,31924197039.502003,1990
98.9392,26.0517,1990.110119047619,2,9,4.3,10.0,4,4,0.0,2818382931264460.5,45094126900.23138,1990
80.6438,29.8881,1990.110119047619,2,9,4.3,33.0,15,51,0.0,2818382931264460.5,45094126900.23138,1990
71.1796,36.3802,1990.116071428572,2,11,4.1,255.7,12,30,0.0,1412537544622749.8,22600600713.964,1990
92.2639,6.2131,1990.119047619048,2,12,4.3,36.4,23,39,0.0,2818382931264460.5,45094126900.23138,1990
96.9495,2.3834,1990.122023809524,2,13,4.7,61.3,12,21,0.0,1.122018454301956e+16,179522952688.313,1990
99.0314,26.0355,1990.122023809524,2,13,4.5,18.1,21,13,0.0,5623413251903491.0,89974612030.45587,1990
70.9901,36.4678,1990.122023809524,2,13,3.8,162.9,21,41,0.0,501187233627273.5,8018995738.036377,1990
99.3042,23.2312,1990.125,2,14,4.2,32.0,5,24,0.0,1995262314968874.8,31924197039.502003,1990
99.6062,23.122,1990.125,2,14,4.8,33.0,5,49,0.0,1.5848931924611238e+16,253582910793.77985,1990
71.8635,37.6645,1990.125,2,14,4.0,33.0,14,50,0.0,1000000000000000.0,16000000000.000002,1990
54.4713,35.9456,1990.1309523809523,2,16,4.6,40.7,5,55,0.0,7943282347242789.0,127092517555.88464,1990
71.6311,37.0267,1990.133928571429,2,17,4.5,129.1,7,4,0.0,5623413251903491.0,89974612030.45587,1990
89.9492,29.39,1990.1369047619048,2,18,4.5,10.0,18,12,0.0,5623413251903491.0,89974612030.45587,1990
94.6627,18.295,1990.142857142857,2,20,4.9,18.0,10,39,0.0,2.2387211385683468e+16,358195382170.93555,1990
97.4037,4.0128,1990.142857142857,2,20,4.4,56.9,19,46,0.0,3981071705534985.5,63697147288.55978,1990
82.433,27.5931,1990.1458333333333,2,21,4.7,33.0,7,21,0.0,1.122018454301956e+16,179522952688.313,1990
94.3984,5.7077,1990.1488095238096,2,22,4.8,86.6,12,51,0.0,1.5848931924611238e+16,253582910793.77985,1990
90.0207,29.1397,1990.1488095238096,2,22,4.2,53.6,13,33,0.0,1995262314968874.8,31924197039.502003,1990
93.1283,24.9467,1990.1488095238096,2,22,4.7,52.2,22,7,0.0,1.122018454301956e+16,179522952688.313,1990
94.5196,7.467,1990.1488095238096,2,22,4.5,28.1,23,42,0.0,5623413251903491.0,89974612030.45587,1990
90.0226,29.3786,1990.1517857142856,2,23,4.3,10.0,14,25,0.0,2818382931264460.5,45094126900.23138,1990
94.4927,7.489,1990.1517857142856,2,23,4.4,68.0,15,23,0.0,3981071705534985.5,63697147288.55978,1990
94.5549,7.4177,1990.1517857142856,2,23,4.6,52.9,15,40,0.0,7943282347242789.0,127092517555.88464,1990
70.8878,36.2011,1990.157738095238,2,25,4.6,107.2,7,4,0.0,7943282347242789.0,127092517555.88464,1990
70.432,36.5419,1990.157738095238,2,25,3.8,33.0,8,47,0.0,501187233627273.5,8018995738.036377,1990
71.2606,36.9866,1990.157738095238,2,25,4.7,105.7,14,36,0.0,1.122018454301956e+16,179522952688.313,1990
94.1942,25.2916,1990.1607142857144,2,26,4.8,50.8,1,31,0.0,1.5848931924611238e+16,253582910793.77985,1990
94.0144,23.0221,1990.1607142857144,2,26,4.1,93.2,6,20,0.0,1412537544622749.8,22600600713.964,1990
67.551,29.8259,1990.1607142857144,2,26,5.0,7.2,18,21,0.0,3.162277660168379e+16,505964425626.94073,1990
71.4426,36.5311,1990.1636904761904,2,27,5.0,96.5,3,26,0.0,3.162277660168379e+16,505964425626.94073,1990
94.8289,4.452,1990.1636904761904,2,27,4.0,59.8,5,20,0.0,1000000000000000.0,16000000000.000002,1990
86.8511,31.528,1990.1636904761904,2,27,4.2,33.0,10,4,0.0,1995262314968874.8,31924197039.502003,1990
68.7483,36.5116,1990.1693548387093,3,1,4.7,29.9,0,25,0.0,1.122018454301956e+16,179522952688.313,1990
88.3951,28.7494,1990.1693548387093,3,1,4.2,33.0,18,47,0.0,1995262314968874.8,31924197039.502003,1990
74.149,32.866,1990.174731182796,3,3,4.3,10.0,5,53,0.0,2818382931264460.5,45094126900.23138,1990
66.3668,24.4858,1990.174731182796,3,3,4.6,33.0,8,26,0.0,7943282347242789.0,127092517555.88464,1990
79.9241,34.622,1990.1774193548388,3,4,4.4,42.7,11,51,0.0,3981071705534985.5,63697147288.55978,1990
66.37,28.91,1990.1774193548388,3,4,6.1,10.0,19,46,0.0,1.4125375446227497e+18,22600600713964.0,1990
66.6654,29.0018,1990.1774193548388,3,4,4.4,58.2,20,18,0.0,3981071705534985.5,63697147288.55978,1990
66.2877,28.8053,1990.1774193548388,3,4,4.7,10.0,20,34,0.0,1.122018454301956e+16,179522952688.313,1990
66.5514,28.9793,1990.1774193548388,3,4,4.3,33.0,23,42,0.0,2818382931264460.5,45094126900.23138,1990
66.5968,28.9086,1990.1801075268816,3,5,4.2,33.0,2,45,0.0,1995262314968874.8,31924197039.502003,1990
66.163,28.9859,1990.1801075268816,3,5,4.3,33.0,3,4,0.0,2818382931264460.5,45094126900.23138,1990
73.02,36.9,1990.1801075268816,3,5,6.1,59.7,20,47,0.0,1.4125375446227497e+18,22600600713964.0,1990
73.0538,36.7802,1990.1801075268816,3,5,5.5,91.4,20,51,0.0,1.778279410038923e+17,2845247056062.277,1990
73.0631,36.8121,1990.1801075268816,3,5,4.9,36.8,23,4,0.0,2.2387211385683468e+16,358195382170.93555,1990
73.4035,36.9909,1990.1827956989248,3,6,4.0,10.0,1,19,0.0,1000000000000000.0,16000000000.000002,1990
72.7216,36.9206,1990.1827956989248,3,6,4.3,33.0,2,14,0.0,2818382931264460.5,45094126900.23138,1990
74.0411,37.1342,1990.1827956989248,3,6,3.9,33.0,7,46,0.0,707945784384140.2,11327132550.146246,1990
73.1107,36.8665,1990.1827956989248,3,6,4.5,63.6,9,16,0.0,5623413251903491.0,89974612030.45587,1990
75.3939,33.2381,1990.1827956989248,3,6,3.8,10.0,14,43,0.0,501187233627273.5,8018995738.036377,1990
73.418,37.1558,1990.1827956989248,3,6,4.1,33.0,17,16,0.0,1412537544622749.8,22600600713.964,1990
73.0749,36.9206,1990.1827956989248,3,6,5.2,49.9,18,7,0.0,6.309573444801891e+16,1009531751168.3027,1990
73.5337,37.0286,1990.1827956989248,3,6,4.0,10.0,18,22,0.0,1000000000000000.0,16000000000.000002,1990
73.0984,36.8825,1990.1827956989248,3,6,4.9,54.0,21,39,0.0,2.2387211385683468e+16,358195382170.93555,1990
73.5908,36.9825,1990.1881720430108,3,8,4.3,33.0,12,3,0.0,2818382931264460.5,45094126900.23138,1990
73.1344,36.7778,1990.1881720430108,3,8,4.2,51.6,17,53,0.0,1995262314968874.8,31924197039.502003,1990
96.6386,25.4494,1990.1881720430108,3,8,5.1,24.2,18,57,0.0,4.466835921509617e+16,714693747441.5388,1990
96.6054,25.3876,1990.1881720430108,3,8,3.9,39.5,20,1,0.0,707945784384140.2,11327132550.146246,1990
70.9925,36.5848,1990.1935483870968,3,10,3.9,132.3,1,18,0.0,707945784384140.2,11327132550.146246,1990
97.4022,30.5814,1990.1935483870968,3,10,4.3,40.8,6,33,0.0,2818382931264460.5,45094126900.23138,1990
56.4208,28.2455,1990.1935483870968,3,10,4.4,33.0,17,5,0.0,3981071705534985.5,63697147288.55978,1990
99.2159,24.8766,1990.2016129032256,3,13,4.4,20.0,9,46,0.0,3981071705534985.5,63697147288.55978,1990
73.1881,36.9406,1990.2043010752689,3,14,4.4,15.6,17,39,0.0,3981071705534985.5,63697147288.55978,1990
60.2244,31.7428,1990.206989247312,3,15,4.5,15.6,0,12,0.0,5623413251903491.0,89974612030.45587,1990
94.291,23.6798,1990.206989247312,3,15,4.2,151.5,15,19,0.0,1995262314968874.8,31924197039.502003,1990
74.0883,34.5038,1990.206989247312,3,15,4.5,33.0,17,33,0.0,5623413251903491.0,89974612030.45587,1990
96.4682,25.2742,1990.206989247312,3,15,4.0,49.7,19,25,0.0,1000000000000000.0,16000000000.000002,1990
66.2484,24.5363,1990.2123655913977,3,17,4.1,10.0,5,11,0.0,1412537544622749.8,22600600713.964,1990
68.2952,30.3183,1990.215053763441,3,18,4.3,10.0,7,28,0.0,2818382931264460.5,45094126900.23138,1990
73.4979,37.7572,1990.22311827957,3,21,3.9,33.0,17,22,0.0,707945784384140.2,11327132550.146246,1990
68.2414,30.031,1990.22311827957,3,21,4.6,25.0,18,26,0.0,7943282347242789.0,127092517555.88464,1990
68.2706,29.9374,1990.22311827957,3,21,4.6,33.0,18,30,0.0,7943282347242789.0,127092517555.88464,1990
68.9161,29.8524,1990.22311827957,3,21,4.0,33.0,19,50,0.0,1000000000000000.0,16000000000.000002,1990
54.3745,33.4575,1990.22311827957,3,21,4.8,16.6,22,42,0.0,1.5848931924611238e+16,253582910793.77985,1990
68.4419,29.9193,1990.225806451613,3,22,4.6,33.0,2,46,0.0,7943282347242789.0,127092517555.88464,1990
70.7735,36.6063,1990.225806451613,3,22,4.0,190.9,16,27,0.0,1000000000000000.0,16000000000.000002,1990
57.4209,28.2556,1990.225806451613,3,22,4.8,10.0,17,53,0.0,1.5848931924611238e+16,253582910793.77985,1990
69.0081,30.8071,1990.225806451613,3,22,4.0,33.0,22,25,0.0,1000000000000000.0,16000000000.000002,1990
57.0732,33.707,1990.233870967742,3,25,4.7,10.0,0,1,0.0,1.122018454301956e+16,179522952688.313,1990
72.9615,37.0422,1990.233870967742,3,25,4.1,56.8,1,32,0.0,1412537544622749.8,22600600713.964,1990
72.95,37.04,1990.233870967742,3,25,6.4,50.5,14,17,0.0,3.9810717055349857e+18,63697147288559.78,1990
73.2082,36.9516,1990.233870967742,3,25,3.9,33.0,15,3,0.0,707945784384140.2,11327132550.146246,1990
73.0475,36.9231,1990.233870967742,3,25,5.1,49.9,15,10,0.0,4.466835921509617e+16,714693747441.5388,1990
72.8364,36.914,1990.233870967742,3,25,4.6,48.9,15,39,0.0,7943282347242789.0,127092517555.88464,1990
73.0522,36.9204,1990.233870967742,3,25,5.2,47.2,15,46,0.0,6.309573444801891e+16,1009531751168.3027,1990
73.2931,37.1364,1990.233870967742,3,25,4.2,33.0,16,20,0.0,1995262314968874.8,31924197039.502003,1990
72.6965,36.8587,1990.233870967742,3,25,4.5,20.4,16,22,0.0,5623413251903491.0,89974612030.45587,1990
72.994,36.9357,1990.233870967742,3,25,4.8,64.4,16,26,0.0,1.5848931924611238e+16,253582910793.77985,1990
73.0807,36.8862,1990.233870967742,3,25,4.7,5.0,17,13,0.0,1.122018454301956e+16,179522952688.313,1990
73.2948,37.0968,1990.233870967742,3,25,4.4,33.0,17,25,0.0,3981071705534985.5,63697147288.55978,1990
72.932,37.0964,1990.233870967742,3,25,4.7,10.0,17,28,0.0,1.122018454301956e+16,179522952688.313,1990
72.8976,37.2512,1990.233870967742,3,25,4.3,33.0,18,59,0.0,2818382931264460.5,45094126900.23138,1990
73.4432,37.6483,1990.233870967742,3,25,4.2,40.3,20,5,0.0,1995262314968874.8,31924197039.502003,1990
73.5405,37.1571,1990.233870967742,3,25,4.0,33.0,22,27,0.0,1000000000000000.0,16000000000.000002,1990
57.9282,27.822,1990.233870967742,3,25,4.4,33.0,22,37,0.0,3981071705534985.5,63697147288.55978,1990
74.0244,37.3641,1990.233870967742,3,25,4.2,33.0,23,50,0.0,1995262314968874.8,31924197039.502003,1990
73.0494,37.2672,1990.236559139785,3,26,4.3,33.0,17,35,0.0,2818382931264460.5,45094126900.23138,1990
72.9038,37.149,1990.236559139785,3,26,4.1,22.6,19,12,0.0,1412537544622749.8,22600600713.964,1990
72.9414,37.0389,1990.236559139785,3,26,4.8,67.4,22,19,0.0,1.5848931924611238e+16,253582910793.77985,1990
73.2564,36.9533,1990.241935483871,3,28,4.2,13.7,11,6,0.0,1995262314968874.8,31924197039.502003,1990
87.4106,36.4862,1990.241935483871,3,28,4.7,36.0,21,58,0.0,1.122018454301956e+16,179522952688.313,1990
72.8244,37.169,1990.241935483871,3,28,3.9,33.0,22,56,0.0,707945784384140.2,11327132550.146246,1990
94.6545,3.9506,1990.244623655914,3,29,4.5,75.4,22,50,0.0,5623413251903491.0,89974612030.45587,1990
70.5289,36.4665,1990.247311827957,3,30,4.4,207.3,7,8,0.0,3981071705534985.5,63697147288.55978,1990
52.8212,32.5207,1990.247311827957,3,30,4.2,33.0,14,6,0.0,1995262314968874.8,31924197039.502003,1990
73.2889,35.1295,1990.25,3,31,3.8,33.0,7,57,0.0,501187233627273.5,8018995738.036377,1990
70.8382,35.8506,1990.2527777777773,4,1,5.1,96.2,0,46,0.0,4.466835921509617e+16,714693747441.5388,1990
68.4922,33.1691,1990.255555555556,4,2,4.0,67.8,18,19,0.0,1000000000000000.0,16000000000.000002,1990
68.1929,33.1752,1990.255555555556,4,2,4.6,36.7,19,6,0.0,7943282347242789.0,127092517555.88464,1990
78.5373,31.6677,1990.2583333333328,4,3,4.3,28.9,1,8,0.0,2818382931264460.5,45094126900.23138,1990
73.0646,37.0944,1990.2583333333328,4,3,4.3,33.0,17,36,0.0,2818382931264460.5,45094126900.23138,1990
71.1606,36.4217,1990.263888888889,4,5,4.1,216.0,4,35,0.0,1412537544622749.8,22600600713.964,1990
74.0861,35.8956,1990.263888888889,4,5,4.5,33.0,9,56,0.0,5623413251903491.0,89974612030.45587,1990
71.9759,36.9216,1990.2666666666669,4,6,4.0,33.0,16,3,0.0,1000000000000000.0,16000000000.000002,1990
94.3488,23.8534,1990.272222222222,4,8,4.6,82.2,15,15,0.0,7943282347242789.0,127092517555.88464,1990
99.3811,29.9826,1990.272222222222,4,8,4.4,28.2,19,13,0.0,3981071705534985.5,63697147288.55978,1990
97.8464,21.6498,1990.2777777777776,4,10,4.1,45.6,1,16,0.0,1412537544622749.8,22600600713.964,1990
71.1351,36.4617,1990.2777777777776,4,10,4.4,158.0,16,30,0.0,3981071705534985.5,63697147288.55978,1990
62.9639,25.4147,1990.2777777777776,4,10,4.0,33.0,18,38,0.0,1000000000000000.0,16000000000.000002,1990
56.9248,37.3423,1990.2777777777776,4,10,4.3,42.6,20,18,0.0,2818382931264460.5,45094126900.23138,1990
56.3769,27.2821,1990.280555555556,4,11,4.2,6.8,9,52,0.0,1995262314968874.8,31924197039.502003,1990
97.9572,21.656,1990.280555555556,4,11,3.9,33.0,17,6,0.0,707945784384140.2,11327132550.146246,1990
97.4758,4.1197,1990.286111111111,4,13,4.2,160.7,11,31,0.0,1995262314968874.8,31924197039.502003,1990
71.4908,37.1494,1990.286111111111,4,13,4.3,108.0,19,43,0.0,2818382931264460.5,45094126900.23138,1990
53.5261,27.5227,1990.2888888888888,4,14,4.1,64.2,4,42,0.0,1412537544622749.8,22600600713.964,1990
99.7086,-0.0246,1990.2888888888888,4,14,4.5,124.1,18,12,0.0,5623413251903491.0,89974612030.45587,1990
56.2638,37.8114,1990.2888888888888,4,14,4.6,10.0,19,58,0.0,7943282347242789.0,127092517555.88464,1990
71.6285,36.8029,1990.2944444444445,4,16,4.0,33.0,9,38,0.0,1000000000000000.0,16000000000.000002,1990
70.1743,36.2934,1990.3,4,18,3.9,33.0,21,5,0.0,707945784384140.2,11327132550.146246,1990
70.7807,36.5886,1990.3027777777777,4,19,4.3,97.8,3,45,0.0,2818382931264460.5,45094126900.23138,1990
99.8621,14.076,1990.3027777777777,4,19,4.5,33.0,12,34,0.0,5623413251903491.0,89974612030.45587,1990
71.0272,36.6475,1990.3027777777777,4,19,4.0,263.3,12,58,0.0,1000000000000000.0,16000000000.000002,1990
69.5866,34.0887,1990.3027777777777,4,19,5.1,22.8,22,41,0.0,4.466835921509617e+16,714693747441.5388,1990
57.4293,29.6756,1990.305555555556,4,20,4.3,10.0,19,25,0.0,2818382931264460.5,45094126900.23138,1990
85.6777,32.7501,1990.305555555556,4,20,4.4,37.1,20,23,0.0,3981071705534985.5,63697147288.55978,1990
70.8549,36.2364,1990.3083333333327,4,21,4.5,111.5,2,6,0.0,5623413251903491.0,89974612030.45587,1990
